Commit,Feature Name, (Classif:Pattern) matched pattern, (VM:op) New, (VM:op) Removed, (VM:type) Bool-tri,(VM:type) Value, (VM:vis.) Visible ,(VM:vis.) Internal , (VM:opt.) Optional,(VM:opt.) Mandatory, (M:target) Folder,(M:target) C.U.,(M:target) CFF, (M:target_update) New with new asset, (M:target_update) New with existing asset,(M:target_update) Remove with asset,(M:target_update) Remove but preserved asset,(I:ccp_op) New condition wrapping new code,(I:ccp_op) New condition wrapping edited code,(I:ccp_op) New condition wrapping existing code,(I:ccp_op) Deleted condition with its code,(I:ccp_op) Deleted condition with code edit, (I:ccp_op) Deleted condition but preserve code,(I:ref_op) Add reference,(I:ref_op) Removed reference,
02feda1758755f2b5dbed060bdffda5e5b0244ba,QLCNIC_SRIOV,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,
4f48203881ce947a0cbd8ae7b1a1a1b04aaa3766,USB_DEFAULT_PERSIST,FCFTVOF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
79a63c60a6a2ae589e44529401e0ab1150e9408a,CYPRESS_FIRMWARE,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
79a63c60a6a2ae589e44529401e0ab1150e9408a,DVB_USB_CYPRESS_FIRMWARE,MVOFNO,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
30bac9110455402fa8888740c6819dd3daa2666f,RADIO_SI476X,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
3f8ec5df11aa2ad7402cfb3368532a96b63426a4,MFD_SI476X_CORE,FCUTVOF,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
fddddb52a6c4e2438f4514ed979183653ca0732a,MVEBU_MBUS,AIMF,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
f236f5aabe8ebd7824590ae82d701402ead237e7,MACH_READYNAS_DT,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,
84ebc10294a3d7be4c66f51070b7aedbaa24de9b,USB_SUSPEND,RVONMF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,
62194200e5e383af2085faf35b6f009364446069,PINCTRL_PXA3xx,RIMF,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
62194200e5e383af2085faf35b6f009364446069,PINCTRL_MMP2,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
62194200e5e383af2085faf35b6f009364446069,PINCTRL_PXA168,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
62194200e5e383af2085faf35b6f009364446069,PINCTRL_PXA910,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
4a7d666a7202744af32d4da31fb52857b7d86850,STMMAC_RING,MVOFNO,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,
4a7d666a7202744af32d4da31fb52857b7d86850,STMMAC_CHAINED,MVOFNO,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
c54419321455631079c7d6e60bc732dd0c5914c5,NET_IP_TUNNEL,AIMF,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
911af505ef407c2511106c224dd640f882f0f590,RCU_NOCB_CPU_NONE,AVONMF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
911af505ef407c2511106c224dd640f882f0f590,RCU_NOCB_CPU_ZERO,AVONMF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
911af505ef407c2511106c224dd640f882f0f590,RCU_NOCB_CPU_ALL,AVONMF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
8f4b47949f61eb7f68f458d56a661a7842e67c44,SOC_SAMA5,-,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8f4b47949f61eb7f68f458d56a661a7842e67c44,SOC_SAM_V7,AVOAF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8f4b47949f61eb7f68f458d56a661a7842e67c44,SOC_SAMA5D3,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,
8f4b47949f61eb7f68f458d56a661a7842e67c44,MACH_SAMA5_DT,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
8f0cdcc5700d9f9508385f41f6047fca82334eba,SOC_SAM_V4_V5,AVOAF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
fc05b6571dc1054c31fc7bb1cdaa186c28f7de79,AT91_SAM9_TIME,AIMF,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
54f69b92f037f4ff5779e5645ab714dee5b59095,DUMMY_IRQ,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
097ca6a347fbef554e9453180f1269147f68144f,TI_SOC_THERMAL,AVOGMF,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
097ca6a347fbef554e9453180f1269147f68144f,TI_THERMAL,FCUTVOF,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,
097ca6a347fbef554e9453180f1269147f68144f,OMAP_BANDGAP,MVOFNO,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
097ca6a347fbef554e9453180f1269147f68144f,OMAP_THERMAL,MVOFNO,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,
ce44bf5b5544cbe6358abb01f039361a99b80901,SSBI,AVOGMF,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,
ce44bf5b5544cbe6358abb01f039361a99b80901,MSM_SSBI,MVOFNO,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
e44b0ceee4cc2a926225e73ac1e20b9a5bb22c2d,MSM_SSBI,AVOGMF,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,
e129c97494096fbda451619d746d661a05abba64,VIDEO_GO7007_LOADER,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,
3acd16ab5c1c4e2a679c5c3e082db648f0e85100,VIDEO_GO7007_OV7640,MVOFNO,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
3acd16ab5c1c4e2a679c5c3e082db648f0e85100,VIDEO_GO7007_SAA7113,MVOFNO,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
3acd16ab5c1c4e2a679c5c3e082db648f0e85100,VIDEO_GO7007_SAA7115,MVOFNO,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
3acd16ab5c1c4e2a679c5c3e082db648f0e85100,VIDEO_GO7007_TW9903,MVOFNO,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
3acd16ab5c1c4e2a679c5c3e082db648f0e85100,VIDEO_GO7007_UDA1342,MVOFNO,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
3acd16ab5c1c4e2a679c5c3e082db648f0e85100,VIDEO_GO7007_SONY_TUNER,MVOFNO,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
3acd16ab5c1c4e2a679c5c3e082db648f0e85100,VIDEO_GO7007_TW2804,MVOFNO,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
cafe563591446cf80bfbc2fe3bc72a2e36cf1060,BCACHE,AVOGMF,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,
cafe563591446cf80bfbc2fe3bc72a2e36cf1060,BCACHE_DEBUG,AVONMF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
cafe563591446cf80bfbc2fe3bc72a2e36cf1060,BCACHE_EDEBUG,AVONMF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
cafe563591446cf80bfbc2fe3bc72a2e36cf1060,BCACHE_CLOSURES_DEBUG,AVONMF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
51b53dc991ae7eebc5d45b06d576da6486fbf823,SENSORS_IIO_HWMON,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
51b53dc991ae7eebc5d45b06d576da6486fbf823,IIO_ST_HWMON,MVOFNO,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
d9acae6baf41c0561f8c532b20cfd955fd1edc2d,KCORE_ELF,-,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1dda7bbe113ad9f314c382e8309928e557361222,SEMAPHORE_SLEEPERS,internal mandatory impl. feature change,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1dda7bbe113ad9f314c382e8309928e557361222,DEFAULT_MIGRATION_COST,internal value feature change,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
b3b665b0a9d13d731a61aeed92a02c1c9c55cd70,MMC_SDHCI_SIRF,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
91cf54feecf815bec0b6a8d6d9dbd0e219f2f2cc,MMC_ATMELMCI_DMA,FCFTVOF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
9b5645b51384d094b4b3230c491530382ea5c7bb,IPDDP_DECAP,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bd338d07087c7e41922ce96f39c0a39bedeb1f23,SMDK2440_CPU2442,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6e8c4a274c6704088ab2d59fe92b092196ada2a1,S3C_GPIO_CFG_S3C64XX,-,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7707c572be6924e300da6f160d2900e63e561248,S3C_BOOT_WATCHDOG,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
eaaa31392690c7609f7afeec5ba38a79d009842d,NETLINK_DIAG,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
2655f51d0afd2087fb3e0e6a996610e06032d754,POWER_RESET_VEXPRESS,AIMF,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
a831881be220358a1d28c5d95d69449fb6d623ca,NO_HZ_EXTENDED,AVONMF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
503efe5cfc9fb9f67a6659c4ab39174b442876f3,SMS_SIANO_DEBUGFS,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,
5de8875281e1db024d67cbd5c792264194bfca2a,CRYPTO_DEV_SAHARA,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
bdde6b3c8ba48fa5847b6d75f0541c8b8db9205c,ARCH_HIBERNATION_POSSIBLE,-,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1ab0a67601ca7be81bfaaa0a2540ee0d0393f40b,SPARC_GRPCI2,FCUTVOF,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
1ab0a67601ca7be81bfaaa0a2540ee0d0393f40b,GRPCI2,MVOFNO,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
d8650106b4627b4686d56d8090a3d61b8ea001cd,SPARC_GRPCI1,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
2b8660ed3bfe95523561e6d6a6f1ce91389006b1,ARCH_POPULATES_NODE_MAP,internal mandatory impl. feature change,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0d2e1a2926b1839a4b74519e660739b2566c9386,CAIF_VIRTIO,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
f87d0fbb579818fed3eeb0923cc253163ab93039,VHOST_RING,AIMF,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
0e646c52cf0ee186ec50b41c4db8cf81500c8dd1,COMMON_CLK_AXI_CLKGEN,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
e7b64391baff6969adeb7b0152c0317a9398fdda,ARCH_H720X,RVOCFF,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
e7b64391baff6969adeb7b0152c0317a9398fdda,ARCH_H7201,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,
e7b64391baff6969adeb7b0152c0317a9398fdda,ARCH_H7202,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,
e7b64391baff6969adeb7b0152c0317a9398fdda,CPU_H7201,RIMF,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,
e7b64391baff6969adeb7b0152c0317a9398fdda,CPU_H7202,RIMF,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,
e7b64391baff6969adeb7b0152c0317a9398fdda,H7202_SERIAL23,RVONMF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
6f8da5df8c451103e0043f73a00c90676da6be9e,CHARGER_TPS65090,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
939ec51dc7d055bb2cb8977a4c026d9dc85438dd,RT2800USB_RT55XX,AVOAF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
d4fe49e54527f6f4c3b0ab2ca2bad68e27bf0d00,ARCH_ATLAS6,AVONMF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
b8b82b2983e5b7bccca3a037c886e2aad86aaeea,MACH_KZM9G_REFERENCE,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
73d6a69e3b3ae168fcb8d797e427c1b5fe132a40,MACH_MARZEN_REFERENCE,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
fbc83b7f59dd8ed1154286b6de00b6d03c24a3c4,RENESAS_IRQC,AIMF,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
443580486e3b96578928c1c91e8fbdcf0c9c9c7f,RENESAS_INTC_IRQPIN,AIMF,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
416cf0b49e67254676b4762d1bab88df5130f909,ATH6KL_TRACING,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,
b52767581765d3d1a1ba7106674791e540574704,SAMSUNG_USB3PHY,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
dc2377d0b0a298ec9d7d232c0d757f462dedcca2,SAMSUNG_USB2PHY,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
fd891498751f53dda3733d9e9ff8a1f6ea16c5e5,USB_OTG_UTILS,-,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
edc7cb2e955f222fe51cd44c1cf9c94d58017344,USB_PHY,AVOGMF,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,
7a875903389f3492d4cb06faa1d55a1630e77c11,CAIF_SHM,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
10f5b14811023df0ba1a936b14880eabb6d9c199,EXYNOS_ADC,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
0eac259db28fde88767cab5fd0380f4024e08c02,AD7923,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
cddc1424f39e7c04045a6431eaf13a003fb8335a,ADT7410,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
aceca2854498de7384ee7b44d8eb7820fd4c7f16,W1_SLAVE_DS2408_READBACK,AVONMF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
6c43e554a2a5c1f2caf1733d46719bc58de3e37b,RING_BUFFER_STARTUP_TEST,AVONMF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
3b4af9bc24472a9411837ad0794312028df1fbd9,DEBUG_UNCOMPRESS,AIMF,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,
615967b00fecc9e636dc59bf1ee322274f7dd041,UNCOMPRESS_INCLUDE,internal value feature change,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35122062bee3d6178dbcd383fa487b5b5f4d28bf,8260_PCI9,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00e6c92304ce38ff48029471c929d31a25e5cf10,HW_PERF_EVENTS,AIMF,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
b92021b09df70c1609e3547f3d6128dd560be97f,HAVE_UNDERSCORE_SYMBOL_PREFIX,ACINMF,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,
b92021b09df70c1609e3547f3d6128dd560be97f,SYMBOL_PREFIX,internal value feature change,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,
0b85ffc293044393623059eda9904a7d5b644e36,TRACER_SNAPSHOT_PER_CPU_SWAP,AVOAF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
515e6dd20b3ff1acc94d026935fc4be080a224c5,USB_G_CCG,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
29c9b7be7574c486534a79c45982ede00f6a25a9,DEBUG_CNS3XXX,AVOAF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
d353d8d4d9f0184ac43a90c6e04b593c33bd28ea,BATMAN_ADV_NC,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,
4afcd1db8214890a8f655a1d07d8445812e72932,MACH_AT91SAM9_DT,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
4afcd1db8214890a8f655a1d07d8445812e72932,MACH_AT91SAM_DT,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
f1ac922dec7ed36659344eadc65b9c06efe14d7f,DEBUG_BCM2835,AVOAF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
b9faa360fa2cbdccd0a56b6553362d1ada556bbb,T4240_QDS,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,
f8043872e79614ae9c5aaf7804e0b0ccb1932ed0,SPI_BCM2835,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
5b65fc560398dd849dbe9f0df68d3934089c894a,PLAT_SPEAR_SINGLE,AVOAF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5b65fc560398dd849dbe9f0df68d3934089c894a,ARCH_SPEAR_AUTO,-,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
f165d815d50f158be43aa12c5c800fd27bbecad3,COMEDI_ADV_PCI1724,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
628329d52474323938a03826941e166bc7c8eff4,INPUT_IMS_PCU,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
b4a034dab147776eab8eb8b2997ea16ef0e32c17,SERIO_APBPS2,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
a38884f681a4d044befd30d9f3d19a0821bae63a,VIDEOMODE_HELPERS,AIMF,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,
a38884f681a4d044befd30d9f3d19a0821bae63a,DISPLAY_TIMING,RIMF,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
a38884f681a4d044befd30d9f3d19a0821bae63a,VIDEOMODE,RIMF,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,
a38884f681a4d044befd30d9f3d19a0821bae63a,OF_DISPLAY_TIMING,MVOFNO,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
a38884f681a4d044befd30d9f3d19a0821bae63a,OF_VIDEOMODE,MVOFNO,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,
535f60a405a06b23ed4430d2443b1afb5aa96850,USB_DWC2,AVOGMF,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
535f60a405a06b23ed4430d2443b1afb5aa96850,USB_DWC2_DEBUG,AVOCFF,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
535f60a405a06b23ed4430d2443b1afb5aa96850,USB_DWC2_VERBOSE,AVOCFF,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
535f60a405a06b23ed4430d2443b1afb5aa96850,USB_DWC2_TRACK_MISSED_SOFS,AVOAF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6f98b1a250cb6055ab5dde41a181b2c9cf026bc9,NETLOGIC_XLR_NET,AVOGMF,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
6938d75a8c1a1752f9fa7ef14a0c570036c7b73b,EXYNOS4_MCT,RIMF,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
6938d75a8c1a1752f9fa7ef14a0c570036c7b73b,CLKSRC_EXYNOS_MCT,AIMF,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
4fa89346fbc34750f96ec0c1b2b59b15596ab333,SND_SOC_TAS5086,AIMF,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
cc289be8c913006a43275dfd8ed4ac56b43140a8,SND_SOC_AK5386,AIMF,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
405fea1c6691eb8259f2ca879c9348a4cf5d898d,CHARGER_PM2301,MVOFNO,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,
266c347924f59b642d0f016e7f9891fdd7463108,DEBUG_NOMADIK_UART,AVOAF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
753f993911b32e479b4fab5d228dc07c11d1e7e7,NET_TEAM_MODE_RANDOM,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
48e29340d54104ab0d8f995f32485e28ff00e59e,IWLWIFI_OPMODE_MODULAR,ACINMF,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
c1fcd403ced3ad0d63418cc1120e1562283b16ce,SAMSUNG_HRT,AIMF,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
c1fcd403ced3ad0d63418cc1120e1562283b16ce,S5P_HRT,RIMF,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
67e2cba459a3780c283113808a07adea92762f86,ZCACHE_DEBUG,FCFTVOF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
6276a074c6519946c527f03e2ab69770a62652d9,HYPERVISOR_GUEST,FCUTVOF,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,
6276a074c6519946c527f03e2ab69770a62652d9,PARAVIRT_GUEST,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9d1906e61dda982070e3910a04d9cce050f7f1a4,SW_SYNC,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
9d1906e61dda982070e3910a04d9cce050f7f1a4,SW_SYNC_USER,AVONMF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
7ad530bf2499c702a6dcbb279cf78b76845ed584,SYNC,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
22d1a35da0e247a006c286842a1846acb4ffed4f,HAVE_SYSCALL_WRAPPERS,RCINMF,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,
ca81a1a1b8d79dd6706c9463a81e9491e940ca2b,CRYPTO_CRC32C_X86_64,RIMF,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
bc7dea00a9a0ea385bbc4aed67dfdcf7d8879953,CPU_THUMBONLY,ACINMF,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,
