Commit,Feature Name, (Classif:Pattern) matched pattern, (VM:op) New, (VM:op) Removed, (VM:type) Bool-tri,(VM:type) Value, (VM:vis.) Visible ,(VM:vis.) Internal , (VM:opt.) Optional,(VM:opt.) Mandatory, (M:target) Folder,(M:target) C.U.,(M:target) CFF, (M:target_update) New with new asset, (M:target_update) New with existing asset,(M:target_update) Remove with asset,(M:target_update) Remove but preserved asset,(I:ccp_op) New condition wrapping new code,(I:ccp_op) New condition wrapping edited code,(I:ccp_op) New condition wrapping existing code,(I:ccp_op) Deleted condition with its code,(I:ccp_op) Deleted condition with code edit, (I:ccp_op) Deleted condition but preserve code,(I:ref_op) Add reference,(I:ref_op) Removed reference,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SER0_DSR_BIT,RVMVF,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SER0_CD_BIT,RVMVF,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SERIAL_PORT1_TYPE_232,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SERIAL_PORT1_TYPE_485HD,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SERIAL_PORT1_TYPE_485FD,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SER1_DTR_BIT,RVMVF,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SER1_RI_BIT,RVMVF,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SER1_DSR_BIT,RVMVF,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SER1_CD_BIT,RVMVF,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SERIAL_PORT2_TYPE_232,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SERIAL_PORT2_TYPE_485HD,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SERIAL_PORT2_TYPE_485FD,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SER2_DTR_BIT,RVMVF,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SER2_RI_BIT,RVMVF,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SER2_DSR_BIT,RVMVF,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SER2_CD_BIT,RVMVF,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SERIAL_PORT3_TYPE_232,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SERIAL_PORT3_TYPE_485HD,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SERIAL_PORT3_TYPE_485FD,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SER3_DTR_BIT,RVMVF,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SER3_RI_BIT,RVMVF,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SER3_DSR_BIT,RVMVF,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SER3_CD_BIT,RVMVF,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SERIAL_PORT4,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SERIAL_PORT4_TYPE_232,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SERIAL_PORT4_TYPE_485HD,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SERIAL_PORT4_TYPE_485FD,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SERIAL_PORT4_NO_DMA_IN,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SERIAL_PORT4_DMA9_IN,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SER4_DTR_BIT,RVMVF,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SER4_RI_BIT,RVMVF,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SER4_DSR_BIT,RVMVF,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SER4_CD_BIT,RVMVF,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SPI_SSER0_DMA,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SPI_MMC_CD_SSER0_PIN,RVMVF,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SPI_MMC_WP_SSER0_PIN,RVMVF,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SPI_SSER1_DMA,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SPI_MMC_CD_SSER1_PIN,RVMVF,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SPI_MMC_WP_SSER1_PIN,RVMVF,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SPI_CS_PIN,RVMVF,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SPI_CLK_PIN,RVMVF,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SPI_DATAIN_PIN,RVMVF,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SPI_DATAOUT_PIN,RVMVF,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SPI_MMC_CD_GPIO_PIN,RVMVF,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_SPI_MMC_WP_GPIO_PIN,RVMVF,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
be8cb7f42ab9a8723082daa83ac28a11d4dde942,ETRAX_DDR,internal mandatory impl. feature change,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

569fa26319203a41238e83340c54639eadfea89b,ETRAX_RTC,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
569fa26319203a41238e83340c54639eadfea89b,ETRAX_DS1302,MVOFNO,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
569fa26319203a41238e83340c54639eadfea89b,ETRAX_PCF8563,MVOFNO,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
569fa26319203a41238e83340c54639eadfea89b,ETRAX_DS1302_RST_ON_GENERIC_PORT,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
569fa26319203a41238e83340c54639eadfea89b,ETRAX_DS1302_RSTBIT,RVMVF,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
569fa26319203a41238e83340c54639eadfea89b,ETRAX_DS1302_SCLBIT,RVMVF,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
569fa26319203a41238e83340c54639eadfea89b,ETRAX_DS1302_SDABIT,RVMVF,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
569fa26319203a41238e83340c54639eadfea89b,ETRAX_DS1302_TRICKLE_CHARGE,RVMVF,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

96184b606fa02ba8f6fe00a074d7d43617995008,OOM_REBOOT,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

68411521cc6055edc6274e03ab3210a5893533ba,CRYPTO_CRCT10DIF,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
68411521cc6055edc6274e03ab3210a5893533ba,CRYPTO_CRCT10DIF_PCLMUL,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

635ad31002fad736af85adfc96bb9408fb813a7b,MLX5_DEBUG,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

99ccbd229cf7453206bc858e795ec1f0345ff258,CEPH_FSCACHE,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,

1f2acc5a8a0adec4a800441f0aa0c16b7bf0768d,CLKEVT_RT3352,internal mandatory impl. feature change,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

c9b37458e95629b1d1171457afdcc1bf1eb7881d,USB_NET_SR9700,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

3e25c65ed085b361cc91a8f02e028f1158c9f255,ARPD,FCFTVOF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,

1cf0e1be813cd9305f47b0a39ea50f1af29e2bc0,DT_XLP_FVP,FCUTVOF,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,

bdb8205455a31362fc72075583aedd63ff0c944b,DEBUG_EXTRA_FLAGS,RVMVF,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

b5c6c1a72afcc416c11ad932589054dcd3125782,SERIAL_TILEGX,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

6ec006ede5e0526c20cd7ed5e20df637ea592b1f,TILE_GXIO_UART,AIMF,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

f7c1285f0eba8e0910decc0fa5b409f886e4358e,BOOTLOADER_DRIVER,RVONMF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,

c5eaff3e857e748da9202870b35ba236b6f276c9,NR_CPUS_DEFAULT_1,-,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
c5eaff3e857e748da9202870b35ba236b6f276c9,NR_CPUS_DEFAULT_2,-,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

26780d9e12edf45c0b98315de272b1feff5a8e93,SCSI_ESAS2R,AVOGMF,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,

9e77dab68496f68ccc50f47638c79f24106f0546,SELFMOD,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
9e77dab68496f68ccc50f47638c79f24106f0546,SELFMOD_INTC,RVONMF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,
9e77dab68496f68ccc50f47638c79f24106f0546,SELFMOD_TIMER,RVONMF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,

bc08b449ee14ace4d869adaa1bb35a44ce68d775,ARCH_USE_CMPXCHG_LOCKREF,-,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bc08b449ee14ace4d869adaa1bb35a44ce68d775,CMPXCHG_LOCKREF,internal mandatory impl. feature change,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,

8d258beb76e3bc7dcb65be93cde5c892ebe0346b,DEBUG_HI3620_UART,AVOAF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8d258beb76e3bc7dcb65be93cde5c892ebe0346b,DEBUG_HI3716_UART,AVOAF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

84b6504f560157ff2077dd3757eee481b81dc39b,ARM_ERRATA_773022,AVONMF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,

c4f6c41ba790bbbfcebb4c47a709ac8ff1fe1af9,RCAR_HPB_DMAE,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

2e17c7c65e5dcbb53a6384a3406244f62bca189c,BTRFS_ASSERT,AVONMF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,

0edd1b1784cbdad55aca2c1293be018f53c0ab1d,NO_HZ_FULL_SYSIDLE_SMALL,AVMVF,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,

da0a00ebc239e852a504abfce2ad98957434ae58,BATTERY_TWL4030_MADC,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

ebc6e4b6525872498fb01f5ad9c29a81b9d49831,MTD_ALAUDA,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,

06849faab58fc7ff9f4eae2532380c2a746a6f47,UIO_MF624,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

6c17aa0138a6c55364936bbaa35846e09a4db53b,GPIO_F7188X,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

afe4fd062416b158a8a8538b23adc1930a9b88dc,NET_SCH_FQ,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

69ca3e58d17854f8fa72d85aea6bf4614ad25a56,REGULATOR_DA9063,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

f060c658b820141f18abd7b71586d628464a03ea,SENSORS_HTU21,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

05cefbe2f22e551594c5ec618102a35317bd050d,PANEL_GENERIC_DPI,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
05cefbe2f22e551594c5ec618102a35317bd050d,PANEL_TFP410,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
05cefbe2f22e551594c5ec618102a35317bd050d,PANEL_LGPHILIPS_LB035Q02,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
05cefbe2f22e551594c5ec618102a35317bd050d,PANEL_SHARP_LS037V7DW01,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
05cefbe2f22e551594c5ec618102a35317bd050d,PANEL_NEC_NL8048HL11_01B,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
05cefbe2f22e551594c5ec618102a35317bd050d,PANEL_PICODLP,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
05cefbe2f22e551594c5ec618102a35317bd050d,PANEL_TAAL,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
05cefbe2f22e551594c5ec618102a35317bd050d,PANEL_TPO_TD043MTEA1,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
05cefbe2f22e551594c5ec618102a35317bd050d,PANEL_ACX565AKM,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
05cefbe2f22e551594c5ec618102a35317bd050d,PANEL_N8X0,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,

2a956ec04b3703809b6cf500dbee450e44f3a70c,SND_SOC_IMX_SPDIF,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

fdadbce0da424c3f608576504f04e807217746a5,BMA180,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

14d2c34cfa0026ba3916f5d5b2f1ad433beeef5a,CPU_IDLE_BIG_LITTLE,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

8e6152bc660e69f526c6bf163ff0ebfdab90f6cf,K3_DMA,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

d7bf353fd0aa3e12060ce64c8a7b4aaf4336145c,CHARGER_BQ24190,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

4ad362282cb45bbc831a182e45637da8c5bd7aa1,IP6_NF_TARGET_SYNPROXY,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

48b1de4c110a7afa4b85862f6c75af817db26fad,IP_NF_TARGET_SYNPROXY,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
48b1de4c110a7afa4b85862f6c75af817db26fad,NETFILTER_SYNPROXY,AIMF,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,

14d385b9905920cc0136721316c185c45ee6e26c,QLCNIC_DCB,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,

1e69653d40f1a280dbfef48b0c62473ac415dd57,SHDMA_R8A73A4,internal mandatory impl. feature change,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,

9d8eab7af79cb4ce2de5de39f82c455b1f796963,OF_RESERVED_MEM,internal mandatory impl. feature change,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,

56a1740c21e4396164265c3ec80e29990ddcdc36,LEDS_PCA963X,FCUTVOF,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
56a1740c21e4396164265c3ec80e29990ddcdc36,LEDS_PCA9633,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,

33b3a561f417ec3e1013999ce8bdb6c055abb1ce,LEDS_LP8501,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

1ea4c16120f529d811de0a35db6b252352268e95,INPUT_IDEAPAD_SLIDEBAR,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

aca58a662067606e6020e1d42ced1b88cab65ca1,GPIO_OCTEON,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,



c065edde73508c6da4afaf064e5999eb3e5aead1,UC5272,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
c065edde73508c6da4afaf064e5999eb3e5aead1,UC5282,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
c065edde73508c6da4afaf064e5999eb3e5aead1,ARNEWSH,-,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
c065edde73508c6da4afaf064e5999eb3e5aead1,FREESCALE,-,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
c065edde73508c6da4afaf064e5999eb3e5aead1,M5208EVB,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
c065edde73508c6da4afaf064e5999eb3e5aead1,M5271EVB,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
c065edde73508c6da4afaf064e5999eb3e5aead1,M5275EVB,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
c065edde73508c6da4afaf064e5999eb3e5aead1,senTec,-,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
c065edde73508c6da4afaf064e5999eb3e5aead1,COBRA5272,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
c065edde73508c6da4afaf064e5999eb3e5aead1,AVNET,-,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
c065edde73508c6da4afaf064e5999eb3e5aead1,AVNET5282,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
c065edde73508c6da4afaf064e5999eb3e5aead1,M5282EVB,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
c065edde73508c6da4afaf064e5999eb3e5aead1,COBRA5282,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
c065edde73508c6da4afaf064e5999eb3e5aead1,SOM5282EM,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
c065edde73508c6da4afaf064e5999eb3e5aead1,M5329EVB,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
c065edde73508c6da4afaf064e5999eb3e5aead1,COBRA5329,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
c065edde73508c6da4afaf064e5999eb3e5aead1,M5373EVB,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
c065edde73508c6da4afaf064e5999eb3e5aead1,SNAPGEAR,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
c065edde73508c6da4afaf064e5999eb3e5aead1,SNEHA,-,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
c065edde73508c6da4afaf064e5999eb3e5aead1,CPU16B,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
c065edde73508c6da4afaf064e5999eb3e5aead1,SAVANT,-,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
c065edde73508c6da4afaf064e5999eb3e5aead1,SAVANTrosie1,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

d2c215aac5228350d33decd1c4c68aaf04793ca1,EP93XX_EARLY_UART1,RVONMF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
d2c215aac5228350d33decd1c4c68aaf04793ca1,EP93XX_EARLY_UART2,RVONMF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
d2c215aac5228350d33decd1c4c68aaf04793ca1,EP93XX_EARLY_UART3,RVONMF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,

99166883376e40717d11c98ddcb724ab966de0b6,DEBUG_ROCKCHIP_UART,-,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

f8f1279ce06a6dcc959fe23de5126c1945065c8c,DEBUG_LL_UART_8250,AVOAF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
f8f1279ce06a6dcc959fe23de5126c1945065c8c,DEBUG_LL_UART_PL01X,AVOAF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

5c972af407419c79e1e922fb241fa0d06b4f1ffd,DEBUG_UART_PL01X,-,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

